SITE_ID,RAN_SW_VENDOR,CUSTOM_K8_ID_CUS,CUSTOM_GNODEB_NAME,CUSTOM_GNODEB_SITE_NUMBER,CUSTOM_K8_ID_DUS
NYNYC02073A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351028,12,8
NYNYC02074A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351028,13,9
NYNYC02075A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351029,17,11
NYNYC02076A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351029,18,12
NYNYC02077A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351029,19,13
NYNYC02078A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351027,15,11
NYNYC02079A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351027,16,12
NYNYC02080A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351027,17,13
NYNYC02081B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-03,NYNYC351024,31,13
NYNYC02082A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351028,14,10
NYNYC02083B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-03,NYNYC351019,35,8
NYNYC02084C,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351026,11,8
NYNYC02085C,Samsung,,NYNYC351024,32,18
NYNYC02085D,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-03,NYNYC351024,32,14
NYNYC02086B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351025,16,12
NYNYC02087B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-03,NYNYC351024,33,8
NYNYC02088D,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351025,17,13
NYNYC02089B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351025,18,14
NYNYC02090B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351026,39,8
NYNYC02091B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351025,19,8
NYNYC02092B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351027,18,14
NYNYC02093B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351025,20,9
NYNYC02094B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351028,15,11
NYNYC02095B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351025,21,10
NYNYC02096C,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351028,16,12
NYNYC02097B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351030,1,14
NYNYC02098C,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351030,2,8
NYNYC02099B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351028,17,13
NYNYC02100B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351030,3,9
NYNYC02101B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351026,12,9
NYNYC02102B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351027,19,8
NYNYC02103B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351030,4,10
NYNYC02104B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351028,18,14
NYNYC02105B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351025,22,11
NYNYC02106B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-03,NYNYC351024,34,9
NYNYC02107B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351025,23,12
NYNYC02108A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351025,24,13
NYNYC02109B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351030,39,10
NYNYC02110B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351030,5,11
NYNYC02111B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351030,6,12
NYNYC02112B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351026,13,10
NYNYC02113D,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351026,14,11
NYNYC02114B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351025,25,14
NYNYC02115B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351027,20,9
NYNYC02116B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351029,20,14
NYNYC02117B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351027,39,14
NYNYC02118A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351028,19,8
NYNYC02119A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351026,15,12
NYNYC02120B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351028,20,9
NYNYC02121A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351028,21,10
NYNYC02122A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351028,22,11
NYNYC02123B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351029,22,9
NYNYC02124A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351029,23,10
NYNYC02125B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351029,24,11
NYNYC02126B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351030,7,13
NYNYC02127A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351030,8,14
NYNYC02128A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351030,9,8
NYNYC02129B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351030,10,9
NYNYC02130A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351027,21,10
NYNYC02131A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351030,11,10
NYNYC02132A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351027,22,11
NYNYC02133A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351025,26,8
NYNYC02134B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351026,16,13
NYNYC02135B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351027,23,12
NYNYC02136A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351030,12,11
NYNYC02137D,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-03,NYNYC351024,41,9
NYNYC02138A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351030,13,12
NYNYC02139A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351030,14,13
NYNYC02140A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-03,NYNYC351024,35,10
NYNYC02141B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-03,NYNYC351024,36,11
NYNYC02142B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351028,23,12
NYNYC02143A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351028,24,13
NYNYC02144A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351028,25,14
NYNYC02145B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351026,17,14
NYNYC02145C,Samsung,,NYNYC351026,17,14
NYNYC02146A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351026,18,8
NYNYC02147A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351026,19,9
NYNYC02148A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351026,20,10
NYNYC02149B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351028,26,8
NYNYC02150A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351029,25,12
NYNYC02151A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351030,15,14
NYNYC02152C,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351030,16,8
NYNYC02153A,Samsung,,NYNYC351030,17,9
NYNYC02153C,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351030,17,9
NYNYC02154A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351029,26,13
NYNYC02155A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351028,27,9
NYNYC02156A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351027,24,13
NYNYC02157A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351026,21,11
NYNYC02158A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351026,22,12
NYNYC02159A,Samsung,,NYNYC351029,27,13
NYNYC02159B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351029,27,14
NYNYC02160B,Samsung,,NYNYC351026,23,14
NYNYC02160C,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351026,23,13
NYNYC02161B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351026,24,14
NYNYC02162A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351026,25,8
NYNYC02163A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351026,26,9
NYNYC02164B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351027,25,14
NYNYC02165B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351025,27,9
NYNYC02166A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351025,28,10
NYNYC02167A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351028,28,10
NYNYC02168A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351027,26,8
NYNYC02169A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351028,29,11
NYNYC02170A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351026,27,10
NYNYC02171A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351026,28,11
NYNYC02172B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351025,42,10
NYNYC02173B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351025,29,11
NYNYC02174A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351030,18,10
NYNYC02175A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351026,29,12
NYNYC02176B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351028,30,12
NYNYC02177A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351028,31,13
NYNYC02178B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351029,28,8
NYNYC02179B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351029,29,9
NYNYC02180B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351029,30,10
NYNYC02181A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351028,32,14
NYNYC02182A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351027,27,9
NYNYC02183B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351025,30,12
NYNYC02184A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351027,28,10
NYNYC02185D,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351025,43,11
NYNYC02186A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351026,30,13
NYNYC02187A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351029,31,11
NYNYC02188A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351028,33,8
NYNYC02189A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351028,35,10
NYNYC02190A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351028,39,14
NYNYC02191A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351030,19,11
NYNYC02192A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351026,31,14
NYNYC02193B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351028,34,9
NYNYC02194C,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351027,29,11
NYNYC02195A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-03,NYNYC351024,42,10
NYNYC02196B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351025,31,13
NYNYC02197C,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351026,32,8
NYNYC02198B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351026,33,9
NYNYC02199B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351027,30,12
NYNYC02200A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351027,31,13
NYNYC02201B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351027,42,10
NYNYC02201C,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351027,42,10
NYNYC02202A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351029,32,12
NYNYC02203A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351029,33,13
NYNYC02204A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351030,20,12
NYNYC02205A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351025,32,14
NYNYC02206B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351030,21,13
NYNYC02207A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351030,22,14
NYNYC02208B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351029,40,13
NYNYC02209B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351030,23,8
NYNYC02210A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351030,40,11
NYNYC02211A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351027,32,14
NYNYC02212B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351030,24,9
NYNYC02213A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351030,25,10
NYNYC02214A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351030,26,11
NYNYC02215A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351025,33,8
NYNYC02216B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351025,34,9
NYNYC02217A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351030,27,12
NYNYC02218B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351027,33,8
NYNYC02219A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351030,28,13
NYNYC02220B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351026,34,10
NYNYC02221A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351029,34,14
NYNYC02222A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351027,34,9
NYNYC02223B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351029,21,8
NYNYC02224C,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351026,35,11
NYNYC02225A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351030,29,14
NYNYC02226A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351029,35,8
NYNYC02227B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351027,35,10
NYNYC02228A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351027,36,11
NYNYC02229B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-03,NYNYC351024,37,12
NYNYC02230B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351025,35,10
NYNYC02230C,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351025,35,10
NYNYC02231C,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351025,36,11
NYNYC02232A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351026,36,12
NYNYC02233A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351028,36,11
NYNYC02234B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351028,37,12
NYNYC02235A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351029,36,9
NYNYC02236B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351028,38,13
NYNYC02237A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351026,37,13
NYNYC02238B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-03,NYNYC351024,38,13
NYNYC02239A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351030,30,8
NYNYC02240C,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351030,31,9
NYNYC02241A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351030,32,10
NYNYC02242A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351030,33,11
NYNYC02243B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351030,34,12
NYNYC02244C,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351030,35,13
NYNYC02245A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351026,38,14
NYNYC02246B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351030,36,14
NYNYC02247B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-03,NYNYC351024,39,14
NYNYC02248A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351030,37,8
NYNYC02249A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351030,38,9
NYNYC02250A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351025,37,12
NYNYC02251B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351027,37,12
NYNYC02252C,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351028,40,8
NYNYC02253A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351029,37,10
NYNYC02254A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351029,38,11
NYNYC02255A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351027,38,13
NYNYC02256B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-04,NYNYC351025,38,13
NYNYC02257A,Samsung,,NYNYC351020,30,7
NYNYC02257B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-03,NYNYC351020,30,7
NYNYC02258B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-03,NYNYC351019,36,9
NYNYC02259B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-03,NYNYC351019,37,10
NYNYC02260B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-03,NYNYC351019,38,11
NYNYC02261A,Samsung,,NYNYC351020,31,8
NYNYC02261B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-03,NYNYC351020,31,8
NYNYC02262A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-03,NYNYC351020,32,9
NYNYC02263A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-03,NYNYC351020,33,10
NYNYC02264B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-03,NYNYC351020,34,11
NYNYC02265A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-03,NYNYC351020,35,12
NYNYC02266B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-03,NYNYC351020,36,13
NYNYC02267A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-03,NYNYC351020,39,9
NYNYC02268A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-03,NYNYC351020,37,14
NYNYC02269C,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-03,NYNYC351020,38,8
NYNYC02270A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-03,NYNYC351017,37,14
NYNYC02271A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-03,NYNYC351016,35,8
NYNYC02272C,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-03,NYNYC351018,34,3
NYNYC02273A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-03,NYNYC351016,36,9
NYNYC02274B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-03,NYNYC351016,37,10
NYNYC02275A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-03,NYNYC351018,35,4
NYNYC02276A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-03,NYNYC351018,36,5
NYNYC02277A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-03,NYNYC351017,38,8
NYNYC02278A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-03,NYNYC351018,37,6
NYNYC02279A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-03,NYNYC351018,22,10
NYNYC02280B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-03,NYNYC351018,38,7
NYNYC02281A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-03,NYNYC351001,3,10
NYNYC02282B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-03,NYNYC351001,4,11
NYNYC02283A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-03,NYNYC351001,5,12
NYNYC02284A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-03,NYNYC351001,6,13
NYNYC02285D,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-03,NYNYC351002,34,12
NYNYC02286A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-03,NYNYC351001,7,14
NYNYC02287C,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-03,NYNYC351001,8,8
NYNYC02288A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-03,NYNYC351001,9,9
NYNYC02289A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-03,NYNYC351001,10,10
NYNYC02290A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-03,NYNYC351001,44,9
NYNYC02291B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-03,NYNYC351001,11,11
NYNYC02292A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-03,NYNYC351001,12,12
NYNYC02293A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-03,NYNYC351001,13,13
NYNYC02294A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-03,NYNYC351002,35,13
NYNYC02295A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-03,NYNYC351002,36,14
NYNYC02296A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-03,NYNYC351001,39,11
NYNYC02297A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-03,NYNYC351001,14,14
NYNYC02298A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-03,NYNYC351001,40,12
NYNYC02299A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-03,NYNYC351001,41,13
NYNYC02300B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-03,NYNYC351001,15,8
NYNYC02301B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-03,NYNYC351002,37,8
NYNYC02302B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-03,NYNYC351001,16,9
NYNYC02302C,Samsung,,NYNYC351001,16,9
NYNYC02303C,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-03,NYNYC351001,17,10
NYNYC02304C,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-03,NYNYC351001,18,11
NYNYC02305A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-03,NYNYC351001,19,12
NYNYC02306B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-03,NYNYC351001,20,13
NYNYC02307A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-03,NYNYC351001,21,14
NYNYC02308B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-03,NYNYC351001,22,8
NYNYC02309A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-03,NYNYC351001,23,9
NYNYC02310B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-03,NYNYC351001,42,14
NYNYC04407B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-03,NYNYC351001,24,10
NYNYC04408A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-03,NYNYC351001,25,11
NYNYC04409B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-03,NYNYC351001,26,12
NYNYC04410B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-03,NYNYC351001,27,13
NYNYC04413A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-03,NYNYC351001,28,14
NYNYC04415D,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-03,NYNYC351001,29,8
NYNYC04416B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-03,NYNYC351001,30,9
NYNYC04417A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-03,NYNYC351001,31,10
NYNYC04418A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-03,NYNYC351001,32,11
NYNYC04419A,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-03,NYNYC351001,33,12
NYNYC04420B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-03,NYNYC351001,34,13
NYNYC04421B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-03,NYNYC351002,38,9
NYNYC04422B,Samsung,sm-bedc-eks-cluster-prod-use1nycb318p1-03,NYNYC351001,35,14
